trained_at_utc,station,pollutant,horizon_hours,mae,baseline_mae,mae_improvement,mae_improvement_pct,beats_baseline_mae,train_rows,test_rows,model_path
2026-06-23T02:31:40+00:00,València - Molí del Sol,O3,24,12.396811421613249,12.415097557647702,0.018286136034452838,0.1472895073884343,True,19245,349,models/builded/model__valencia_moli_del_sol__o3__h24.json
2026-06-23T02:31:40+00:00,València - Molí del Sol,PM10,8,1.5303420611194556,1.978677494242835,0.4483354331233793,22.658337926612965,True,18179,353,models/builded/model__valencia_moli_del_sol__pm10__h08.json
2026-06-23T02:31:40+00:00,València - Molí del Sol,PM10,24,4.176668071102006,4.805377018801093,0.6287089476990868,13.083446839639342,True,17908,337,models/builded/model__valencia_moli_del_sol__pm10__h24.json
2026-06-23T02:31:40+00:00,València - Molí del Sol,PM2.5,8,0.7344749014804726,0.9772825247175538,0.24280762323708127,24.845182134742004,True,18179,353,models/builded/model__valencia_moli_del_sol__pm2_5__h08.json
2026-06-23T02:31:40+00:00,València - Molí del Sol,PM2.5,24,2.357975711723025,2.4875431518122784,0.12956744008925325,5.208650953245092,True,17908,337,models/builded/model__valencia_moli_del_sol__pm2_5__h24.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,SO2,8,0.9490506356395232,1.091164095371669,0.14211345973214584,13.02402272352442,True,21857,713,models/builded/model__valencia_pista_de_silla__so2__h08.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,SO2,24,0.889813152646936,0.7281831187410587,-0.16163003390587727,-22.196344538351315,False,21763,699,models/builded/model__valencia_pista_de_silla__so2__h24.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,NO2,8,11.862521138788098,16.284712482468443,4.422191343680344,27.155476944656666,True,22201,713,models/builded/model__valencia_pista_de_silla__no2__h08.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,NO2,24,11.165125934964262,10.629470672389129,-0.5356552625751334,-5.039340895558792,False,22139,699,models/builded/model__valencia_pista_de_silla__no2__h24.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,O3,8,8.425618453281679,8.154412720067564,-0.27120573321411534,-3.325876951833611,False,22230,733,models/builded/model__valencia_pista_de_silla__o3__h08.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,O3,24,9.30114840302506,9.371853622899648,0.07070521987458811,0.7544422130305525,True,22138,717,models/builded/model__valencia_pista_de_silla__o3__h24.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,PM10,8,1.5561821438398502,1.583236773793839,0.027054629953988885,1.7088176829773283,True,22242,672,models/builded/model__valencia_pista_de_silla__pm10__h08.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,PM10,24,5.304080772902986,3.9604820909251583,-1.3435986819778276,-33.9251295961287,False,22086,656,models/builded/model__valencia_pista_de_silla__pm10__h24.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,PM2.5,8,1.0782548531791527,1.4338890653428698,0.35563421216371705,24.802072960831058,True,22242,672,models/builded/model__valencia_pista_de_silla__pm2_5__h08.json
2026-06-23T02:31:40+00:00,València - Pista de Silla,PM2.5,24,3.3505538598140463,3.586003024679456,0.2354491648654098,6.565782662340504,True,22086,656,models/builded/model__valencia_pista_de_silla__pm2_5__h24.json
2026-06-23T02:31:40+00:00,València - Politècnic,SO2,8,0.0833962610879048,0.0172166427546628,-0.066179618333242,-384.3932831522482,False,20156,697,models/builded/model__valencia_politecnic__so2__h08.json
